ensembl_gene	uniprotkb
ENSG00000145014	Q2T9K0
ENSG00000147027	Q9BQJ4
ENSG00000171729	Q9NW97
ENSG00000121900	Q969K7
ENSG00000135211	Q9H2L4
ENSG00000164983	Q6PI78
ENSG00000159596	Q5SWH9
ENSG00000175606	Q9BUB7
ENSG00000165071	Q6P5X7
ENSG00000187783	A0PK05
ENSG00000164841	Q96NL1
ENSG00000163472	Q9BSE2
ENSG00000177042	Q96HE8
ENSG00000162460	A0PJX8
ENSG00000167874	Q6PEY1
ENSG00000142046	Q6ZNR0
ENSG00000167105	Q6UXU6
ENSG00000182896	Q3KNT9
ENSG00000006042	Q9Y2Y6
ENSG00000175348	Q9NQ34
ENSG00000163157	Q9NZQ9
ENSG00000188167	Q6ZT21
ENSG00000184012	O15393
ENSG00000137648	Q9NRS4
ENSG00000164897	Q9BVT8
ENSG00000168591	Q71RG4
ENSG00000139921	Q9H3N1
ENSG00000213593	Q9Y320
ENSG00000185215	Q03169
ENSG00000118503	P21580
ENSG00000120659	O14788
ENSG00000239697	O43508
ENSG00000161955	O75888
ENSG00000125735	O43557
ENSG00000120337	Q9UNG2
ENSG00000232810	P01375
ENSG00000226979	P01374
ENSG00000117560	P48023
ENSG00000106952	P32971
ENSG00000116783	Q59H18
ENSG00000145901	Q15025
ENSG00000050730	Q96KP6
ENSG00000174292	Q13470
ENSG00000173273	O95271
ENSG00000000005	Q9H2S6
ENSG00000114854	P63316
ENSG00000101470	P02585
ENSG00000159173	P19237
ENSG00000130598	P48788
ENSG00000129991	P19429
ENSG00000105048	P13805
ENSG00000118194	P45379
ENSG00000105576	O14787
ENSG00000064419	Q9Y5L0
ENSG00000006327	Q9NP84
ENSG00000048462	Q02223
ENSG00000186891	Q9Y5U5
ENSG00000127863	Q9NS68
ENSG00000146072	O75509
ENSG00000131080	Q9HAV5
ENSG00000111321	P36941
ENSG00000101017	P25942
ENSG00000049249	Q07011
ENSG00000196860	Q6UXN7
ENSG00000183864	Q14106
ENSG00000078902	Q9H0E2
ENSG00000100284	O60784
ENSG00000100216	Q9NS69
ENSG00000214736	Q96B49
ENSG00000100038	O95985
ENSG00000168078	Q96KB5
ENSG00000136827	O14656
ENSG00000124191	Q96NM4
ENSG00000103460	O15405
ENSG00000092203	O94842
ENSG00000198846	O94900
ENSG00000112245	Q93096
ENSG00000184007	Q12974
ENSG00000067369	Q12888
ENSG00000185361	Q8WVP5
ENSG00000183578	Q5GJ75
ENSG00000171853	Q8WVT3
ENSG00000113597	A5PLN9
ENSG00000146826	Q8WVR3
ENSG00000196459	P0DI81
ENSG00000256060	P0DI82
ENSG00000167515	Q9UL33
ENSG00000007255	O75865
ENSG00000076554	P55327
ENSG00000111907	Q16890
ENSG00000101150	O43399
ENSG00000134779	Q68CL5
ENSG00000129167	P17752
ENSG00000196511	Q9H3S4
ENSG00000140416	P09493
ENSG00000198467	P07951
ENSG00000143549	P06753
ENSG00000167460	P67936
ENSG00000170043	Q9Y5R8
ENSG00000054116	O43617
ENSG00000181029	Q8IUR0
ENSG00000171368	O94811
ENSG00000163870	Q86W33
ENSG00000188001	Q6ZUI0
ENSG00000176058	Q4KMQ1
ENSG00000139192	Q9BX59
ENSG00000274391	P56180
ENSG00000120889	O14763
ENSG00000173535	O14798
ENSG00000173530	Q9UBN6
ENSG00000173113	Q9UI30
ENSG00000240505	O14836
ENSG00000174599	Q8N609
ENSG00000204449	P0CI26
ENSG00000164548	Q13595
ENSG00000136527	P62995
ENSG00000135148	O14545
ENSG00000102871	Q15628
ENSG00000056558	Q13077
ENSG00000127191	Q12933
ENSG00000131323	Q13114
ENSG00000076604	Q9BUZ4
ENSG00000082512	O00463
ENSG00000175104	Q9Y4K3
ENSG00000131653	Q6Q0C0
ENSG00000183763	Q9BWF2
ENSG00000182606	Q9UPV9
ENSG00000067167	Q15629
ENSG00000163519	Q6PIZ9
ENSG00000178726	P07204
ENSG00000139546	Q15633
ENSG00000186439	Q13061
ENSG00000124496	Q96PN7
ENSG00000213689	Q9NSU2
ENSG00000183479	Q9BQ50
ENSG00000091513	P02787
ENSG00000163975	P08582
ENSG00000174417	P34981
ENSG00000170893	P20396
ENSG00000204613	Q9UDY6
ENSG00000106785	Q14142
ENSG00000204610	Q9C019
ENSG00000162931	Q9Y577
ENSG00000101871	O15344
ENSG00000132274	Q8IYM9
ENSG00000113595	P36406
ENSG00000234127	Q12899
ENSG00000204713	P14373
ENSG00000137699	Q14134
ENSG00000204616	Q9BZY9
ENSG00000119401	Q13049
ENSG00000104228	Q9UPQ4
ENSG00000152503	Q9NQ86
ENSG00000108395	O94972
ENSG00000112343	O00635
ENSG00000204599	Q9HCM9
ENSG00000146063	Q8WV44
ENSG00000155890	Q8IWZ5
ENSG00000144015	Q96BQ3
ENSG00000166326	Q96DX7
ENSG00000134253	Q9H8W5
ENSG00000132481	Q96LD4
ENSG00000150244	Q8IWZ4
ENSG00000168930	P0CI25
ENSG00000146755	Q86XT4
ENSG00000138100	Q9BYV2
ENSG00000147573	Q9BYV6
ENSG00000213186	Q8IWR1
ENSG00000176979	Q495X7
ENSG00000116525	Q9BVG3
ENSG00000158022	Q969Q1
ENSG00000167333	Q6AZZ1
ENSG00000185880	Q86WT6
ENSG00000177238	Q6ZMU5
ENSG00000178809	Q86UV7
ENSG00000170855	O43715
ENSG00000071575	Q92519
ENSG00000101255	Q96RU7
ENSG00000080561	Q9UJV3
ENSG00000109654	Q9C040
ENSG00000110171	O75382
ENSG00000132256	Q9C035
ENSG00000146054	Q9C029
ENSG00000171206	Q9BZR9
ENSG00000100505	Q9C026
ENSG00000179046	Q8N7C3
ENSG00000087077	Q15654
ENSG00000123144	Q9BQ61
ENSG00000066651	Q7Z4G4
ENSG00000104907	Q9NXH9
ENSG00000099899	Q8IZ69
ENSG00000166166	Q96FX7
ENSG00000068438	Q9UET6
ENSG00000037897	Q9UBP6
ENSG00000161911	Q86YW5
ENSG00000136932	Q9BU70
ENSG00000135451	Q12815
ENSG00000134160	Q7Z4N2
ENSG00000070985	Q9NZQ8
ENSG00000149743	Q86TN4
ENSG00000116176	Q9NRR2
ENSG00000074319	Q99816
ENSG00000163467	Q96A04
ENSG00000165699	Q92574
ENSG00000135951	Q9BZW7
ENSG00000213265	Q96PP4
ENSG00000182463	Q9NRE2
ENSG00000121297	Q63HK5
ENSG00000126467	Q9UJT2
ENSG00000106025	O95859
ENSG00000099282	O95858
ENSG00000157570	Q96SJ8
ENSG00000117472	O60635
ENSG00000134198	O60636
ENSG00000135452	Q12999
ENSG00000158457	Q86UF1
ENSG00000214063	O14817
ENSG00000156298	P41732
ENSG00000127324	P19075
ENSG00000171045	Q96NA8
ENSG00000116918	Q99598
ENSG00000211460	Q15631
ENSG00000112212	Q5TGU0
ENSG00000100300	P30536
ENSG00000168757	A6NKD2
ENSG00000228927	P0CV98
ENSG00000236424	P0CW01
ENSG00000167721	Q2NL82
ENSG00000158526	Q969E8
ENSG00000212122	Q9BXA7
ENSG00000206203	Q96PF2
ENSG00000162526	Q96PN8
ENSG00000136925	Q5T7W7
ENSG00000189241	Q9H0U9
ENSG00000184205	Q9H2G4
ENSG00000187189	Q9UJ04
ENSG00000178021	Q8N831
ENSG00000168026	Q8NDW8
ENSG00000205838	Q6PF05
ENSG00000085831	Q5SRH9
ENSG00000155158	Q5VTQ0
ENSG00000128881	Q6IQ55
ENSG00000149292	Q9H892
ENSG00000011295	Q6DKK2
ENSG00000113312	Q99614
ENSG00000103852	Q5W5X9
ENSG00000137473	Q8NA56
ENSG00000183891	Q5I0X7
ENSG00000113638	Q6PID6
ENSG00000243725	O95801
ENSG00000136319	Q8N0Z6
ENSG00000165914	Q86TV6
ENSG00000162222	Q8N5M4
ENSG00000116830	Q9UNY4
ENSG00000118271	P02766
ENSG00000162571	Q6ZVT0
ENSG00000100304	Q14166
ENSG00000137941	Q6ZT98
ENSG00000114529	Q5BVD1
ENSG00000137561	P49638
ENSG00000128016	P26651
ENSG00000167614	Q9H313
ENSG00000141540	Q9BSA4
ENSG00000143367	Q9NNX1
ENSG00000078246	O75386
ENSG00000114383	O75896
ENSG00000085552	Q9P2J2
ENSG00000166676	A6NH52
ENSG00000171928	Q9NYZ1
ENSG00000151239	Q12792
ENSG00000128791	Q9GZX9
ENSG00000233608	Q8WVJ9
ENSG00000131126	Q9BY14
ENSG00000268629	Q9BXU3
ENSG00000170925	Q9BXU2
ENSG00000164081	Q9Y6I9
ENSG00000153066	Q6PKC3
ENSG00000117862	O95881
ENSG00000113621	Q96J42
ENSG00000129235	Q9BRA2
ENSG00000102904	Q2TAA8
ENSG00000074966	P42681
ENSG00000084652	P40222
ENSG00000164440	Q8N3L3
ENSG00000141759	P83876
ENSG00000140830	Q9NX01
ENSG00000168454	Q86VQ3
ENSG00000239264	Q8NBS9
ENSG00000115514	O14530
ENSG00000265972	Q9H3M7
ENSG00000180176	P07101
ENSG00000034510	P63313
ENSG00000205542	P62328
ENSG00000111802	O95551
ENSG00000105397	P29597
ENSG00000011600	O43914
ENSG00000025708	P19971
ENSG00000092445	Q06418
ENSG00000107165	P17643
ENSG00000080166	P40126
ENSG00000277149	Q6NUM6
ENSG00000183665	Q53H54
ENSG00000162623	Q6IPR3
ENSG00000100811	P25490
ENSG00000109103	Q13432
ENSG00000184209	Q16560
ENSG00000160201	Q01081
ENSG00000063244	P26368
ENSG00000169249	Q15696
ENSG00000144028	O75643
ENSG00000137831	Q9BZF9
ENSG00000117143	Q16222
ENSG00000072401	P51668
ENSG00000131508	P62837
ENSG00000109332	P61077
ENSG00000078967	Q9Y2X8
ENSG00000182247	Q96LR5
ENSG00000170035	Q969T4
ENSG00000184787	P60604
ENSG00000198833	Q9Y385
ENSG00000160087	Q8N2K1
ENSG00000185651	P68036
ENSG00000156587	O14933
ENSG00000099804	P49427
ENSG00000107341	Q712K3
ENSG00000244687	Q13404
ENSG00000144744	Q8TBC4
ENSG00000081307	Q9GZZ9
ENSG00000182179	P41226
ENSG00000130560	Q9BSL1
ENSG00000153443	Q8TB05
ENSG00000137073	Q5T6F2
ENSG00000170315	P0CG47
ENSG00000130725	P61081
ENSG00000103275	P63279
ENSG00000164332	Q8WVY7
ENSG00000150991	P0CG48
ENSG00000213886	O15205
ENSG00000077721	P49459
ENSG00000119048	P63146
ENSG00000175063	O00762
ENSG00000184182	Q969M7
ENSG00000078140	P61086
ENSG00000175931	Q9C0C9
ENSG00000104343	Q96B02
ENSG00000159202	Q9H832
ENSG00000114062	Q05086
ENSG00000118420	Q7Z6J8
ENSG00000110344	Q14139
ENSG00000255009	P0CB47
ENSG00000120942	Q9Y5Z9
ENSG00000153560	Q9NZI7
ENSG00000122042	O95164
ENSG00000102178	P11441
ENSG00000186150	Q8N7F7
ENSG00000198258	Q9BZL1
ENSG00000138629	Q96S82
ENSG00000103194	Q14694
ENSG00000102226	P51784
ENSG00000152484	O75317
ENSG00000058056	Q92995
ENSG00000135655	Q9Y4E8
ENSG00000184979	Q9UMW8
ENSG00000136878	Q9Y2K6
ENSG00000143258	Q9UK80
ENSG00000124422	Q9UPT9
ENSG00000155313	Q9UHP3
ENSG00000143569	Q14157
ENSG00000036672	O75604
ENSG00000135093	Q70CQ3
ENSG00000170832	Q8NFA0
ENSG00000109189	P62068
ENSG00000170242	Q96K76
ENSG00000164663	Q70CQ1
ENSG00000145390	Q70EK8
ENSG00000166348	Q70EL1
ENSG00000111667	P45974
ENSG00000129204	P35125
ENSG00000187555	Q93009
ENSG00000135018	Q9UMX0
ENSG00000188021	Q9UHD9
ENSG00000175518	Q8IYU4
ENSG00000024048	Q8IWV8
ENSG00000160185	P57075
ENSG00000154127	Q8TF42
ENSG00000165886	Q9HAC8
ENSG00000168246	Q8WUN7
ENSG00000162543	Q96LJ8
ENSG00000158062	Q5T124
ENSG00000173960	P68543
ENSG00000215114	Q14CS0
ENSG00000162191	Q04323
ENSG00000144224	Q92575
ENSG00000167671	Q9BZV1
ENSG00000163960	O94888
ENSG00000104691	O00124
ENSG00000116750	Q9Y5K5
ENSG00000143179	Q9BZX2
ENSG00000213759	O75310
ENSG00000143222	Q9Y3C8
ENSG00000070010	Q92890
ENSG00000014123	O94874
ENSG00000120686	P61960
ENSG00000176125	Q6NVU6
ENSG00000109775	Q9NUQ7
ENSG00000169764	Q16851
ENSG00000152332	Q8TAS1
ENSG00000147854	Q96PU4
ENSG00000087206	Q96RL1
ENSG00000159593	Q13564
ENSG00000131015	Q9BZM5
ENSG00000155918	Q5VY80
ENSG00000219545	C9J7I0
ENSG00000198722	O14795
ENSG00000140553	Q9H3U1
ENSG00000124602	Q8IV45
ENSG00000112494	Q86WB7
ENSG00000110057	Q9H1C4
ENSG00000115446	Q53HI1
ENSG00000059145	Q9H9P5
ENSG00000114638	O75841
ENSG00000110375	O00526
ENSG00000100373	O75631
ENSG00000007001	O95045
ENSG00000094841	Q96BW1
ENSG00000137288	Q9BRT2
ENSG00000122861	P00749
ENSG00000149781	Q86UX7
ENSG00000130307	Q8N6Y0
ENSG00000053501	Q9NZ43
ENSG00000158773	P22415
ENSG00000006611	Q9Y6N9
ENSG00000182040	Q495M9
ENSG00000138768	O60763
ENSG00000156697	Q9BVJ6
ENSG00000253797	Q5TAP6
ENSG00000141469	Q13336
ENSG00000132874	Q15849
ENSG00000149021	P11684
ENSG00000171794	Q5T230
ENSG00000225921	Q9UMY1
ENSG00000147679	Q9BRU9
ENSG00000117597	Q68CQ4
ENSG00000198382	Q9P2Y5
ENSG00000163945	Q2YD98
ENSG00000126756	Q9UBK9
ENSG00000126895	P30518
ENSG00000159720	P61421
ENSG00000147614	Q8N8Y2
ENSG00000113732	O15342
ENSG00000103043	Q08AM6
ENSG00000187714	Q16572
ENSG00000139190	P23763
ENSG00000220205	P63027
ENSG00000049245	Q15836
ENSG00000117533	O75379
ENSG00000168899	O95183
ENSG00000101558	Q9P0L0
ENSG00000124164	O95292
ENSG00000168140	Q6EMK4
ENSG00000125753	P50552
ENSG00000108828	Q99536
ENSG00000143882	Q8NEY4
ENSG00000100554	Q9Y5K8
ENSG00000250565	Q96A05
ENSG00000128524	Q16864
ENSG00000136888	O75348
ENSG00000213760	O95670
ENSG00000151418	Q96LB4
ENSG00000047249	Q9UI12
ENSG00000185883	P27449
ENSG00000117410	Q99437
ENSG00000134215	Q9UKW4
ENSG00000148704	Q5SQQ9
ENSG00000116035	Q9UIW0
ENSG00000133193	Q969W3
ENSG00000182518	Q5XKR9
ENSG00000182583	Q9H320
ENSG00000177504	Q9H322
ENSG00000111424	P11473
ENSG00000112715	P15692
ENSG00000173511	P49765
ENSG00000150630	P49767
ENSG00000151650	O95231
ENSG00000169085	Q8TAG6
ENSG00000028203	Q9HBM0
ENSG00000136451	Q14119
ENSG00000102243	Q99990
ENSG00000206538	A8MV65
ENSG00000144560	Q14135
ENSG00000179520	Q8NDX2
ENSG00000189030	Q6RSH7
ENSG00000134086	P40337
ENSG00000026025	P08670
ENSG00000035403	P18206
ENSG00000120896	O60504
ENSG00000145725	O43314
ENSG00000114812	P32241
ENSG00000146469	P01282
ENSG00000164944	Q69YN4
ENSG00000163032	P62760
ENSG00000107738	Q9H7M9
ENSG00000167397	Q9BQB6
ENSG00000196715	Q8N0U8
ENSG00000147852	P98155
ENSG00000244045	Q8N511
ENSG00000160131	Q3ZAQ7
ENSG00000136710	Q96NT0
ENSG00000110002	O00534
ENSG00000187650	Q2NL98
ENSG00000036565	P54219
ENSG00000165646	Q05940
ENSG00000062716	Q96GC9
ENSG00000122958	O75436
ENSG00000151502	Q4G0F5
ENSG00000157538	O14972
ENSG00000139719	Q96AX1
ENSG00000184056	Q9H267
ENSG00000155975	Q8NEZ2
ENSG00000139722	Q9H9H4
ENSG00000167987	A5D8V6
ENSG00000176428	Q86XT2
ENSG00000075399	Q9Y2B5
ENSG00000033627	Q93050
ENSG00000110719	Q13488
ENSG00000215305	Q9H269
ENSG00000131475	Q9BRG1
ENSG00000160948	Q9UK41
ENSG00000111237	Q9UBQ0
ENSG00000069329	Q96QK1
ENSG00000136100	Q86VN1
ENSG00000166887	Q96JC1
ENSG00000136631	Q9NRW7
ENSG00000132612	Q9UN37
ENSG00000119541	O75351
ENSG00000223501	Q8N1B4
ENSG00000163159	Q15906
ENSG00000028116	Q86Y07
ENSG00000133980	Q9H8Y1
ENSG00000101842	Q86XK7
ENSG00000155659	Q9Y279
ENSG00000189068	Q6UX27
ENSG00000165633	Q8IW00
ENSG00000009844	Q9NP79
ENSG00000100568	Q9UEU0
ENSG00000109072	P04004
ENSG00000165816	Q5GFL6
ENSG00000174453	B2RUY7
ENSG00000188730	Q2TAL6
ENSG00000167992	Q96DN2
ENSG00000095787	Q9BTA9
ENSG00000120860	Q9Y3C0
ENSG00000112290	Q92558
ENSG00000132970	Q9UPY6
ENSG00000181404	A8K0Z3
ENSG00000106299	O00401
ENSG00000015285	P42768
ENSG00000084463	Q9Y2W2
ENSG00000166272	Q9NX94
ENSG00000239779	Q96G27
ENSG00000183066	Q6ICG8
ENSG00000132471	Q969T9
ENSG00000139668	Q96P53
ENSG00000140153	Q8TBZ3
ENSG00000176473	Q64LD2
ENSG00000047056	Q9Y2I8
ENSG00000160193	P57081
ENSG00000005448	Q9H977
ENSG00000196363	P61964
ENSG00000075702	O43379
ENSG00000178252	Q9NNW5
ENSG00000123154	Q9BRX9
ENSG00000182931	Q8IUB3
ENSG00000168703	Q8WWY7
ENSG00000168634	Q8IUB5
ENSG00000101443	Q14508
ENSG00000124116	Q8IUB2
ENSG00000175121	Q8TCV5
ENSG00000243543	Q9BQY6
ENSG00000127578	Q96NZ8
ENSG00000109501	O76024
ENSG00000204344	P49842
ENSG00000095397	Q9P202
ENSG00000156076	Q9Y5W5
ENSG00000115935	O43516
ENSG00000171475	Q8TF74
ENSG00000157954	Q9Y4P8
ENSG00000060237	Q9H4A3
ENSG00000196632	Q9BYP7
ENSG00000085741	O96014
ENSG00000143816	O14904
ENSG00000184937	P19544
ENSG00000186153	Q9NZC7
ENSG00000123124	Q9H0M0
ENSG00000198373	O00308
ENSG00000018408	Q9GZV5
ENSG00000132530	Q6GPH4
ENSG00000204379	Q9HD64
ENSG00000204382	Q9HD64
ENSG00000155622	Q96GT9
ENSG00000171402	Q8WTP9
ENSG00000100219	P17861
ENSG00000143185	Q9UBD3
ENSG00000173578	P46094
ENSG00000151012	Q9UPY5
ENSG00000158125	P47989
ENSG00000101966	P98170
ENSG00000168334	Q702N8
ENSG00000172967	Q5GH77
ENSG00000136936	P23025
ENSG00000175595	Q92889
ENSG00000130227	Q9UIA9
ENSG00000184575	O43592
ENSG00000108039	Q9NQW7
ENSG00000196584	O43543
ENSG00000152422	Q13426
ENSG00000079246	P13010
ENSG00000196419	P12956
ENSG00000088930	Q9H0D6
ENSG00000102218	O75695
ENSG00000116199	O75063
ENSG00000241127	Q9NRH1
ENSG00000015153	Q8IY57
ENSG00000137693	P46937
ENSG00000176105	P07947
ENSG00000127337	O95619
ENSG00000174851	O95070
ENSG00000167645	Q5BJH7
ENSG00000058799	Q9Y548
ENSG00000130733	Q9BWQ6
ENSG00000137207	Q9GZM5
ENSG00000119820	Q9BSR8
ENSG00000145817	Q969M3
ENSG00000181704	Q96EC8
ENSG00000250067	A6XGL0
ENSG00000104957	P13994
ENSG00000105248	Q9BW85
ENSG00000103064	Q92536
ENSG00000175155	Q96QA6
ENSG00000090238	P61236
ENSG00000119801	P62699
ENSG00000083896	Q96MU7
ENSG00000149658	Q9BYJ9
ENSG00000185728	Q7Z739
ENSG00000163374	Q9H869
ENSG00000169548	P59817
ENSG00000056277	Q8ND82
ENSG00000137871	Q6N043
ENSG00000187607	Q9HBT8
ENSG00000177932	Q86Y25
ENSG00000122299	Q8IWR0
ENSG00000196700	Q96KM6
ENSG00000215343	P0CH99
ENSG00000197782	O75290
ENSG00000160862	P25311
ENSG00000182223	Q86SH2
ENSG00000169064	A8MT70
ENSG00000214717	O96006
ENSG00000205189	Q96DT7
ENSG00000204366	Q9Y330
ENSG00000198081	O43829
ENSG00000109906	Q05516
ENSG00000116809	Q13105
ENSG00000179456	Q99592
ENSG00000236104	O15209
ENSG00000112365	O43167
ENSG00000089775	P24278
ENSG00000171448	Q9HCK0
ENSG00000011590	Q9Y2Y4
ENSG00000166860	O15060
ENSG00000179627	B2RXF5
ENSG00000169155	O43298
ENSG00000119574	Q96K62
ENSG00000114853	Q9UFB7
ENSG00000204859	P10074
ENSG00000168826	Q6ZSB9
ENSG00000160685	O15156
ENSG00000160062	Q96BR9
ENSG00000273274	Q8NAP8
ENSG00000126804	Q9Y2K1
ENSG00000181472	Q8N680
ENSG00000185670	Q9H5J0
ENSG00000174282	Q9P1Z0
ENSG00000168795	O15062
ENSG00000186130	Q15916
ENSG00000213588	Q96C00
ENSG00000163874	Q5D1E8
ENSG00000149289	Q9C0D7
ENSG00000104427	Q96GY0
ENSG00000118491	Q5TFG8
ENSG00000119703	Q53FD0
ENSG00000133858	O60293
ENSG00000135482	Q96K80
ENSG00000100722	Q6PJT7
ENSG00000065548	Q8WU90
ENSG00000126970	Q9NQZ6
ENSG00000121766	Q9NP64
ENSG00000105939	Q7Z2W4
ENSG00000155329	Q8TBK6
ENSG00000174460	Q6PEW1
ENSG00000187969	Q8WW36
ENSG00000140948	Q8WYQ9
ENSG00000147905	Q8N3Z6
ENSG00000131732	Q8N567
ENSG00000206559	Q504Y3
ENSG00000188818	Q9H8X9
ENSG00000102383	Q96MV8
ENSG00000171307	Q969W1
ENSG00000186908	Q8IUH5
ENSG00000175893	Q8IVQ6
ENSG00000177108	Q8N966
ENSG00000184307	Q8IYP9
ENSG00000174165	Q6UX98
ENSG00000159714	Q8WTX9
ENSG00000136247	Q9NPG8
ENSG00000153786	Q9NXF8
ENSG00000095951	P15822
ENSG00000020256	Q9NTW7
ENSG00000187801	Q9UJL9
ENSG00000156639	Q9H8U3
ENSG00000086666	Q6FIF0
ENSG00000136367	Q9C0A1
ENSG00000140836	Q15911
ENSG00000178381	Q8N6M9
ENSG00000158552	Q8WV99
ENSG00000142065	Q9HCL3
ENSG00000184517	Q6P2D0
ENSG00000198939	Q6ZN57
ENSG00000180787	Q96NJ6
ENSG00000181638	Q8N8Y5
ENSG00000179059	Q96MM3
ENSG00000204644	Q9NU63
ENSG00000184939	Q8TF47
ENSG00000186660	Q96JP5
ENSG00000162300	O95159
ENSG00000100711	Q9BQ24
ENSG00000072121	Q68DK2
ENSG00000155256	Q5T4F4
ENSG00000165861	Q9HBF4
ENSG00000067646	P08048
ENSG00000174992	O60844
ENSG00000197114	Q8N5A5
ENSG00000137504	Q9NS37
ENSG00000174306	Q9H4I2
ENSG00000152977	Q15915
ENSG00000269699	Q9NZV7
ENSG00000141946	Q96PE6
ENSG00000106261	P17029
ENSG00000189298	Q9BRR0
ENSG00000187626	Q969J2
ENSG00000196345	Q9P0L1
ENSG00000198315	Q15776
ENSG00000166432	Q5H9K5
ENSG00000146007	Q96NC0
ENSG00000172667	Q9HA38
ENSG00000165061	Q9H898
ENSG00000100319	Q9UDW3
ENSG00000122515	Q8NF64
ENSG00000004838	O75800
ENSG00000066185	Q9H0C1
ENSG00000165724	Q96E35
ENSG00000101040	Q9ULU4
ENSG00000121741	Q9UBW7
ENSG00000132950	Q9UJ78
ENSG00000163867	O95789
ENSG00000197020	Q8IYN0
ENSG00000181896	Q8IZC7
ENSG00000196247	Q9UII5
ENSG00000178150	Q8NC26
ENSG00000197961	P58317
ENSG00000196418	Q15973
ENSG00000172262	P52739
ENSG00000213762	P52741
ENSG00000176293	P52742
ENSG00000196646	P52737
ENSG00000197008	P52744
ENSG00000196387	P52738
ENSG00000166478	P52747
ENSG00000163848	Q9UQR1
ENSG00000204920	Q12901
ENSG00000197279	P49910
ENSG00000175787	Q14929
ENSG00000103343	Q15697
ENSG00000105497	Q9Y473
ENSG00000188629	Q13360
ENSG00000167384	Q9UJW8
ENSG00000147394	O15231
ENSG00000010539	P98182
ENSG00000166261	O95125
ENSG00000170260	Q9UDV6
ENSG00000085644	O14771
ENSG00000165804	Q9P2Y4
ENSG00000159905	Q9UK13
ENSG00000178386	Q9UK11
ENSG00000267680	Q9NZL3
ENSG00000131115	Q86WZ6
ENSG00000278318	Q9UJW7
ENSG00000159882	Q9UIE0
ENSG00000167840	Q9UNY5
ENSG00000130856	Q9UL36
ENSG00000196793	Q16600
ENSG00000198105	Q8NDW4
ENSG00000196150	P15622
ENSG00000198169	Q9BRH9
ENSG00000152454	Q9Y2P7
ENSG00000254004	Q3ZCT1
ENSG00000006194	O14978
ENSG00000083844	O43296
ENSG00000174652	Q14584
ENSG00000063587	Q9NSD4
ENSG00000158805	Q8N554
ENSG00000198839	Q9NRM2
ENSG00000267508	Q96NJ3
ENSG00000145908	Q96RE9
ENSG00000089335	Q9NR11
ENSG00000130803	Q96PQ6
ENSG00000166188	Q9P2F9
ENSG00000162664	Q5BKZ1
ENSG00000181894	Q86UD4
ENSG00000109445	Q9Y3S2
ENSG00000198185	Q9HCZ1
ENSG00000130684	Q9Y3M9
ENSG00000131061	Q9BYN7
ENSG00000088876	Q6P1L6
ENSG00000251247	Q14585
ENSG00000113761	Q9UL40
ENSG00000163743	Q96PM5
ENSG00000178175	Q8N895
ENSG00000188283	Q8NA42
ENSG00000126746	Q8TF68
ENSG00000160908	Q53GI3
ENSG00000186496	Q96N95
ENSG00000186812	Q8NF99
ENSG00000197024	Q8TD17
ENSG00000175213	Q9H9D4
ENSG00000119725	Q86VK4
ENSG00000133250	Q96IQ9
ENSG00000170954	Q09FC8
ENSG00000173480	Q8TAU3
ENSG00000196724	Q8TF45
ENSG00000105136	Q96HQ0
ENSG00000197050	Q8TAQ5
ENSG00000130818	Q9BUY5
ENSG00000118620	Q9H8G1
ENSG00000256087	O94892
ENSG00000197647	Q8N7K0
ENSG00000125945	Q9C0F3
ENSG00000183621	Q7Z4V0
ENSG00000171291	Q8NDP4
ENSG00000171295	Q8IYI8
ENSG00000197044	Q8N8Z8
ENSG00000180855	Q9Y2A4
ENSG00000167685	Q8N0Y2
ENSG00000083838	Q9NWS9
ENSG00000173275	Q6P9G9
ENSG00000112200	Q9Y4E5
ENSG00000197714	Q14592
ENSG00000197808	Q8TAF7
ENSG00000148143	Q96JM2
ENSG00000181444	Q7Z7K2
ENSG00000142528	Q8WTR7
ENSG00000164185	Q6S9Z5
ENSG00000185177	Q96JC4
ENSG00000198464	Q8WV37
ENSG00000173258	Q8TF39
ENSG00000198298	Q8NCK3
ENSG00000265763	Q96MN9
ENSG00000188033	Q9ULM2
ENSG00000177599	Q8N8L2
ENSG00000196268	Q6ZR52
ENSG00000162714	Q96IT1
ENSG00000174586	Q6ZNH5
ENSG00000103199	O60304
ENSG00000196653	Q8TBZ5
ENSG00000165655	Q96F45
ENSG00000198546	Q8NB15
ENSG00000243943	Q96ME7
ENSG00000163795	Q8N8E2
ENSG00000198795	Q96K83
ENSG00000171443	Q96C55
ENSG00000167625	Q8TF50
ENSG00000198633	Q76KX8
ENSG00000118156	Q9H0D2
ENSG00000178229	Q08ER8
ENSG00000152433	Q8IVP9
ENSG00000121406	Q6P9A3
ENSG00000178935	Q9H707
ENSG00000172006	Q86TJ5
ENSG00000172000	Q9HAH1
ENSG00000130544	Q8N988
ENSG00000167785	Q96NG5
ENSG00000188321	Q9BR84
ENSG00000188868	Q8TA94
ENSG00000249709	Q8TBZ8
ENSG00000186017	Q969W8
ENSG00000189042	Q8N184
ENSG00000196437	Q5MCW4
ENSG00000180938	Q7Z3I7
ENSG00000105732	Q6ZN55
ENSG00000176472	Q86XF7
ENSG00000124444	Q9H609
ENSG00000258405	Q96N58
ENSG00000213015	Q9UK33
ENSG00000171425	Q9P0T4
ENSG00000198466	Q96SQ5
